CS,DEM,SL,AMP,AMT,AME,NDVI,NL,POP,GDP
39.63 ,642.94 ,18.66 ,1066.381246,17.30277824,1062.979167,7690.223751,0.012473958,1.651291688,242.9146194
32.60 ,718.86 ,12.10 ,1058.664632,16.99774297,1056.520833,7653.560786,0,1.220098535,239.2520587
37.45 ,815.98 ,14.57 ,1048.918701,16.62569427,1032.416667,7675.949931,0,1.326715867,234.2958845
22.10 ,705.41 ,13.23 ,1048.858317,16.91180611,1053.125,7428.480285,0,1.635006825,258.2668966
39.33 ,972.46 ,16.12 ,1048.081197,15.83263842,1001.041667,8057.172577,0,0.811041494,250.03066
53.07 ,1116.50 ,14.99 ,1047.00002,15.0649306,956.2916667,8187.695994,0,0.970062137,245.2212207
49.32 ,1146.95 ,15.73 ,1044.93335,14.72743066,936.0208333,8139.083983,0.076278612,1.028106888,264.4203504
47.51 ,1081.01 ,19.71 ,1051.262533,14.7307291,929.0625,8185.574028,0.012633038,0.876059671,263.7304738
50.55 ,943.67 ,20.86 ,1055.625041,15.68749968,947.2083333,7988.022482,0.053629396,0.984373351,266.407575
48.93 ,808.63 ,18.31 ,1059.289591,16.45520846,998.4375,7771.696276,0.408489585,1.308186014,267.3227717
41.34 ,670.46 ,15.08 ,1071.3396,17.05295054,1041.791667,7113.063854,1.42188513,9.029613177,283.2613691
36.48 ,603.59 ,13.65 ,1077.102091,17.29583295,1055.333333,6934.640949,0.935682349,18.91083463,334.438357
38.24 ,630.85 ,16.32 ,1071.279134,17.2059021,1055.354167,7610.83144,0.064453125,3.121710221,285.1172918
43.54 ,706.82 ,17.81 ,1065.63326,16.81684113,1032.416667,7781.93076,0.006015625,2.095281363,272.4872691
46.75 ,649.11 ,15.22 ,1069.358297,16.91857656,1041.75,7777.712303,0.022916667,1.245479425,268.7654521
35.53 ,876.76 ,14.20 ,1063.014567,16.15347131,996.7083333,7625.919823,0,3.267026345,298.202301
29.58 ,793.48 ,15.86 ,1066.974996,16.34861183,1019.25,7400.197266,0.046619351,4.354006608,284.2177277
45.65 ,1033.68 ,12.25 ,1071.552083,15.46857611,969.3125,7858.292186,0.027899452,2.461827358,279.1147181
37.73 ,1012.24 ,14.17 ,1072.318746,15.44999981,963.3541667,8026.901017,0.128214379,1.848141869,284.2224731
37.65 ,877.21 ,15.94 ,1074.497925,16.05069478,1000.5,7636.062039,0.0053125,2.430887461,280.2127889
52.14 ,855.65 ,19.23 ,1074.666687,16.1715285,1011.916667,8058.306606,0,1.273986618,262.2008642
70.57 ,3943.99 ,24.32 ,761.3854167,3.051909606,754.375,7457.147814,0,0.018586109,16.18239299
72.34 ,3890.67 ,23.72 ,769.9458008,3.304513931,752.7708333,7761.508188,0,0.011179067,11.77531797
71.14 ,3812.92 ,26.37 ,768.4500122,4.50555563,792.4583333,7457.149641,0,0.018794266,14.9064033
81.61 ,2884.14 ,30.23 ,774.1625366,10.06145827,964.9583333,7728.283302,0,0.056952017,17.55911227
64.06 ,2494.55 ,35.05 ,780.7187703,12.27795156,1114.520833,7672.070345,0,0.130166317,18.18376013
76.81 ,3032.27 ,32.45 ,765.4770711,9.884027799,993.4166667,7578.828104,0,0.073731569,17.01520014
77.94 ,3074.40 ,28.42 ,764.5749919,9.204339981,979,7835.873415,0,0.054496778,16.35375027
61.67 ,2452.48 ,35.34 ,773.7562459,11.92100716,1031.145833,7668.726327,0,0.150296718,18.10195267
70.11 ,2680.74 ,30.66 ,765.7854004,10.68715318,1030.333333,7968.539695,0,0.103242524,19.30176369
78.91 ,3434.61 ,27.12 ,769.5291545,6.201562723,888.6458333,7934.846987,0,0.040381402,17.29844252
77.55 ,3752.58 ,21.96 ,786.6166585,3.810590267,759.625,7814.529312,0,0.031639429,16.33985639
71.39 ,3896.71 ,21.18 ,793.7499797,2.997916698,747.7083333,7623.482503,0,0.026759302,16.66683066
69.49 ,3465.36 ,23.89 ,798.947937,5.818055471,853.3333333,7549.752422,0,0.044003868,17.35142636
78.39 ,3190.87 ,20.14 ,804.0979411,7.776389122,956.2291667,7704.916408,0,0.047835786,17.47935867
62.77 ,3559.16 ,26.32 ,808.3395793,5.290103912,854.5625,7047.179245,0,0.027074688,17.59979161
68.50 ,3670.03 ,26.54 ,812.875,4.369791587,798.9166667,7263.660906,0,0.020284943,17.95610197
69.51 ,3914.22 ,20.71 ,814.4562581,3.15052096,726.0625,7471.853468,0,0.018120598,17.72101104
79.71 ,3468.48 ,23.29 ,822.1000163,6.459201336,864.25,7874.248667,0,0.044699696,17.61026581
81.38 ,3204.97 ,23.53 ,818.8812256,8.402603944,923.9583333,7705.20297,0,0.058659878,17.81819201
64.43 ,2357.35 ,28.68 ,816.0958252,12.53854243,1092.770833,7520.842011,0,0.14740402,22.65418641
75.39 ,2844.10 ,25.42 ,816.3374634,10.225173,1063.145833,7691.327096,0,0.080050093,19.95073068
80.12 ,3486.58 ,23.46 ,824.0062663,6.657638868,918.3958333,7437.493285,0,0.047440225,18.69614855
65.17 ,3436.02 ,18.62 ,832.2979126,6.761111259,898.3541667,7094.044792,0,0.049359382,19.31596208
73.16 ,3184.13 ,21.52 ,841.8312174,7.8671875,920.875,7456.342737,0,0.097611628,19.29017588
76.37 ,2865.47 ,25.51 ,849.7478841,9.622221947,984.6875,7516.724498,0,0.180930475,19.63328489
81.20 ,3044.31 ,24.99 ,854.7145793,8.604340553,967.8333333,7749.406354,0,0.10022108,20.3168211
83.03 ,3202.20 ,26.80 ,868.4562581,7.860243162,956.9166667,8098.03848,0,0.047065734,19.72554727
71.52 ,3658.93 ,25.53 ,876.0604248,5.262673537,852.4791667,7249.106965,0,0.099963737,21.67699623
63.97 ,3872.06 ,23.60 ,869.0499878,4.078125238,785.2083333,7364.001583,0,0.077013799,22.63944972
78.90 ,3025.51 ,27.32 ,877.8145752,8.395138741,930.6666667,8223.068121,0,0.14342689,23.30408072
76.45 ,3105.10 ,26.77 ,876.3375041,8.526389122,918.25,7751.665021,0,0.184422866,22.7995791
67.82 ,2510.20 ,29.93 ,873.7874959,11.5817709,1039.708333,7586.835265,0,0.239102215,31.07377116
70.30 ,2629.24 ,26.92 ,869.7895915,11.23124981,1063.458333,7683.547779,0,0.158931896,65.94517263
57.44 ,2219.60 ,32.08 ,882.78125,13.21093718,1127.041667,7123.106441,0,0.443909307,59.90897067
73.72 ,2944.75 ,29.37 ,880.6270752,9.278471947,1009.583333,8134.550323,0,0.173774232,62.07797289
61.80 ,3617.24 ,34.19 ,890.5749919,5.012673696,825.4166667,7475.853807,0,0.027393791,61.84243822
53.21 ,2657.57 ,30.41 ,910.4499715,10.51093737,985.5625,8054.42412,0,0.101831588,65.91929944
72.50 ,3028.17 ,34.16 ,911.7667033,9.052951495,929.2916667,8007.567566,0,0.034674471,61.63411045
66.55 ,1855.41 ,33.69 ,927.3791504,14.42222182,1108.8125,8099.103812,0,0.128917942,87.81631883
66.07 ,2191.70 ,31.30 ,926.1666667,12.54947917,1081.708333,8179.288651,0,0.110688979,752.7865194
68.77 ,2449.40 ,36.05 ,932.5020752,11.20572917,1012.833333,8364.279967,0,0.058651252,730.9829763
67.42 ,2807.45 ,32.90 ,936.5958455,9.76909701,976.6666667,8046.335274,0,0.081115119,737.2361654
50.17 ,2571.38 ,25.28 ,944.5146077,10.56510417,995.1875,7799.89397,0,0.112516679,857.865977
67.32 ,3013.47 ,25.36 ,957.1333415,8.335590363,927.875,7659.708557,0,0.051732594,719.8873749
62.72 ,2383.63 ,19.02 ,974.6125488,11.39236164,989.4583333,7915.919178,0,0.258831119,814.0730006
52.33 ,2175.11 ,19.69 ,968.8874919,12.76041667,1042.020833,7695.313021,0,0.662362039,825.1808675
50.66 ,2013.13 ,15.97 ,970.1604207,13.75277774,1105.583333,7328.62308,0,0.937499841,840.5217946
26.83 ,1706.38 ,11.95 ,982.5478923,15.47934024,1158.645833,6826.064089,0,2.499786456,956.9606476
15.37 ,1563.37 ,0.92 ,983.9458415,16.59444491,1226.395833,6617.666311,0.27508019,8.148343086,1169.89301
36.13 ,1828.18 ,12.38 ,975.354126,15.0024306,1191.041667,6686.906401,0.024895832,2.343368451,436.6465581
62.34 ,2388.70 ,18.07 ,952.5645752,11.46493053,1029.833333,7538.250758,0,0.653304537,65.30076218
63.58 ,2603.69 ,17.94 ,960.2562663,10.19097233,958.1666667,7327.428553,0,0.208988676,133.3953565
63.86 ,2562.94 ,20.18 ,968.6333008,10.19513925,962.125,7314.075546,0,0.260435477,68.54889425
55.69 ,2605.05 ,20.54 ,962.7145996,9.974131902,960.8958333,7561.435318,0,0.21021766,75.3297596
56.33 ,2860.05 ,18.19 ,971.666687,8.822569211,921.25,7246.162702,0,0.166187709,69.51362356
47.17 ,2562.94 ,15.33 ,960.9208577,10.24791654,969.2708333,6771.968926,0,0.345271995,79.23814138
44.34 ,2486.90 ,17.11 ,954.9875081,10.52951399,997.8333333,6943.772533,0,0.326580465,75.65737788
48.59 ,2784.16 ,20.67 ,953.306193,9.047569275,947.25,7238.152396,0,0.188117733,71.8490146
63.28 ,3267.88 ,17.41 ,970.9208374,6.626388868,860.5,7132.245539,0,0.131418549,68.91364415
54.38 ,3047.10 ,15.46 ,963.6396077,7.847743193,895.7916667,7057.373207,0,0.298147251,61.29752731
53.41 ,2909.17 ,17.15 ,962.9229329,8.140451113,893.125,7026.835877,0,1.258385062,61.92632198
38.91 ,2550.58 ,17.23 ,969.7103882,9.952256838,959.3541667,6915.106337,0,1.9097778,64.92951711
40.80 ,2755.04 ,18.03 ,959.1875,8.890103976,922.1041667,6626.112179,0,1.263140678,66.31526375
66.65 ,3029.31 ,22.95 ,972.6958211,7.637673696,889.2291667,7109.116897,0,0.728637079,60.82783477
60.10 ,2507.68 ,19.59 ,977.7479248,10.14131927,986.2916667,7336.943317,0,0.866986314,63.33920097
39.53 ,2150.94 ,10.27 ,958.8146159,11.77743085,1047.75,7061.303692,0.225260417,1.633045038,76.1487306
34.60 ,1992.18 ,8.52 ,950.1708374,12.35555553,1063.041667,7081.525605,0.049218749,2.142260353,77.74626605
39.86 ,2043.23 ,17.93 ,947.4437663,12.15954844,1061.416667,7161.170049,0.011119792,1.596793731,72.63431899
38.74 ,2031.86 ,19.08 ,945.4249674,12.18124994,1064.541667,7321.485179,0,1.217993895,70.53847758
37.08 ,2225.23 ,12.65 ,948.2104492,11.32500045,1034.583333,7204.245876,0,0.989158829,70.05099265
44.61 ,2538.08 ,11.38 ,950.7604167,9.882291794,994.2291667,6914.610398,0,0.411949237,63.3971583
36.44 ,2573.98 ,13.80 ,938.3208211,9.717707952,980.1666667,7011.886445,0,0.439762741,69.96264871
36.47 ,2616.74 ,16.39 ,942.1833496,9.516319593,972.0416667,7567.763644,0,0.320667108,72.67408117
41.06 ,2509.29 ,22.31 ,943.8041789,9.92621549,946.3541667,7852.536134,0,0.34056735,72.33652941
33.17 ,1771.92 ,30.81 ,940.6770833,13.05902799,1041.020833,7751.289803,0,0.427960346,72.49295521
31.14 ,1203.46 ,33.26 ,965.1707967,15.05972258,1085.729167,6996.608723,0,0.651313961,80.2949489
34.54 ,1326.24 ,33.07 ,945.5500081,14.55243079,1102.291667,7625.91914,0.011913632,0.635893901,112.0640424
50.92 ,1971.43 ,33.95 ,922.6166789,12.32447942,1027,8153.791792,0,0.509206762,115.4409904
39.04 ,1267.83 ,36.16 ,950.333313,15.17100684,1059.875,7253.865896,0,0.449234178,120.1763496
43.84 ,773.28 ,19.97 ,1036.981283,16.2861112,1063.270833,7955.795617,0,1.373435815,546.4080175
52.78 ,674.57 ,16.68 ,1050.597941,16.75590261,1075.979167,7893.8699,0,1.556311051,562.8427238
54.10 ,752.41 ,14.65 ,1039.839518,16.5571181,1061.666667,7953.68004,0,1.703331351,545.3381627
37.43 ,626.69 ,12.83 ,1056.366699,17.06909688,1074.979167,7836.665348,0,3.1036671,579.0312297
35.02 ,591.59 ,11.57 ,1063.268778,17.28819466,1094.833333,7834.724141,0,2.541225672,589.2997259
24.47 ,653.35 ,8.97 ,1051.716634,16.94253476,1078.791667,7734.595126,0.00640625,3.995459954,617.4962972
29.00 ,606.39 ,11.50 ,1059.858358,17.21683947,1082.375,7764.465167,0.006666667,4.282891273,603.0635885
41.92 ,732.83 ,17.11 ,1048.622925,16.62413184,1069.604167,8125.343566,0,1.641251961,578.3775482
44.02 ,640.18 ,16.98 ,1059.28123,17.00989596,1074.541667,7891.695021,0.122381895,2.258134921,554.5700862
47.41 ,815.66 ,13.77 ,1036.922933,16.3500007,1042.541667,7954.779354,0,1.69018062,676.044932
37.87 ,572.59 ,18.43 ,1061.731222,17.37829908,1077.6875,7620.732206,0,2.683140596,693.5868073
40.16 ,658.11 ,13.39 ,1051.822876,16.97309049,1058.8125,7728.783245,0,1.706544598,707.0464427
43.77 ,688.15 ,13.97 ,1049.429179,16.78038152,1043.979167,7666.767464,0.005442709,1.703920603,680.9851812
68.29 ,1174.28 ,21.36 ,1039.858378,14.75815932,940.4583333,8238.068084,0,0.61928918,280.249602
48.14 ,934.59 ,20.20 ,1053.320801,15.97100703,979.5833333,7915.729604,0,0.756152014,220.3459269
37.21 ,840.32 ,22.74 ,1053.131226,16.20086797,1015.520833,7964.131984,0,0.623532196,237.175148
42.99 ,854.77 ,19.69 ,1052.293722,16.29583359,1011.770833,7990.732188,0,0.829535842,237.5786044
37.99 ,583.49 ,14.85 ,1069.785441,17.5,1068.104167,7452.089421,0.151542752,2.700282097,243.0183093
41.07 ,775.58 ,15.20 ,1057.768738,16.8491319,1048.1875,7904.866961,0,1.249744733,239.5376027
30.01 ,768.42 ,15.05 ,1047.831258,16.78159714,1036.229167,7722.143856,0.014140625,2.329275767,244.7609075
23.69 ,717.65 ,15.27 ,1053.045837,16.91562462,1049.458333,7632.137919,0.009036458,2.75245436,252.592631
30.23 ,810.13 ,16.50 ,1052.872904,16.41875013,1017.583333,8029.993197,0.156354169,2.711713592,244.0616582
30.11 ,917.66 ,18.21 ,1050.929159,15.80486075,983.4166667,8124.374037,0.072080207,1.110236843,282.4286499
62.72 ,1133.75 ,18.02 ,1046.872925,14.83263874,950.9166667,8453.563498,0.030679154,0.590360701,250.5589498
60.86 ,1304.86 ,16.87 ,1051.491659,14.00503508,914.625,8386.568169,0.037192556,0.555573463,250.2391612
42.19 ,1049.35 ,16.77 ,1055.827067,15.11979167,929.3125,7914.117983,0.030235374,0.855507175,276.4131762
53.08 ,839.36 ,14.46 ,1057.852051,16.0366319,965.1666667,7798.153238,0.035703125,1.151596427,258.6925557
45.35 ,827.53 ,17.10 ,1059.493713,16.03802077,962.25,7806.846666,0.059244792,3.836471717,285.1307068
45.35 ,859.34 ,19.48 ,1061.737549,15.98124917,965.5833333,7923.141538,0,3.734909455,272.852726
34.07 ,654.44 ,14.48 ,1071.954142,16.85885493,1011.020833,7672.511465,0.006692708,2.327799201,280.0139669
39.24 ,531.85 ,13.78 ,1075.735413,17.40295219,1046.270833,7576.08819,0,3.06031553,267.3282547
43.46 ,676.44 ,17.17 ,1071.718791,16.98298645,1043.208333,7906.56864,0,1.731094758,278.4253616
46.66 ,725.44 ,16.38 ,1070.122925,16.79913203,1033.145833,7822.420828,0,2.09003822,269.0133921
55.92 ,622.29 ,17.69 ,1074.864543,17.09114583,1054.145833,7776.517044,0,2.663420677,258.473067
36.59 ,891.26 ,15.32 ,1071.931295,16.12118022,1009.0625,7776.297077,0,1.645004352,281.0031764
30.90 ,854.81 ,14.97 ,1072.13326,16.29149278,1012.125,7773.774586,0,2.259867191,277.2540207
41.98 ,728.70 ,14.89 ,1075.600016,16.65555509,1038.3125,7674.484407,0,2.287529469,272.8867747
38.49 ,934.63 ,17.33 ,1074.725016,15.98124917,1010.333333,7777.114101,0,1.54112943,293.299085
76.39 ,3463.56 ,29.76 ,751.4062703,5.577777704,830.4791667,8519.620824,0,0.011931706,9.074755152
67.07 ,3598.20 ,28.13 ,749.8062541,5.785069466,831.125,8196.809448,0,0.013243044,9.185610692
77.06 ,3362.26 ,29.60 ,748.8187459,7.384027799,894.1666667,8196.813858,0,0.021057462,9.934816341
72.31 ,2474.24 ,30.66 ,774.770813,11.95954863,1070.854167,7417.527232,0,0.110509718,12.92282488
81.73 ,2826.34 ,30.51 ,766.0833333,10.49270852,1075.5625,7806.697986,0,0.07622318,12.6891911
71.82 ,3709.64 ,29.44 ,763.0021159,4.981944402,855.4791667,7645.57972,0,0.03934575,11.05386653
74.15 ,3386.09 ,29.90 ,771.2500203,6.681249936,886.5416667,7918.71524,0,0.014745577,16.08496833
72.93 ,2523.52 ,31.03 ,779.15625,11.65381908,1014.395833,8079.447755,0,0.115074026,17.48578842
71.07 ,2605.33 ,29.40 ,770.8374837,11.05086803,1051.145833,8227.730002,0,0.103613844,17.33263441
76.48 ,3358.82 ,31.98 ,767.3937174,6.628125191,910.6041667,8079.642969,0,0.015942384,15.96830205
52.29 ,4231.86 ,21.33 ,785.3416545,1.125868082,673.2916667,6382.527352,0,0.048661729,16.88627517
65.98 ,4045.10 ,18.59 ,793.3291829,2.117708325,710.2708333,7269.844687,0,0.049824771,16.63642526
72.27 ,3971.92 ,21.08 ,807.3750203,2.567361077,727.2291667,7266.849755,0,0.020353625,16.26157506
67.54 ,3610.61 ,24.56 ,809.6062215,4.939583302,815.125,7498.915465,0,0.044197934,16.67778571
68.01 ,3955.25 ,22.15 ,814.8354492,3.141493162,768.0833333,7067.599469,0,0.018580242,16.90924688
69.37 ,3968.01 ,24.76 ,811.4270833,2.871701479,739.1458333,7439.701567,0,0.016080117,17.23155542
69.06 ,3977.60 ,23.64 ,808.6541748,2.933507045,723.2708333,7241.334916,0,0.027027277,17.41361678
74.31 ,3167.15 ,27.36 ,821.2458293,7.92291673,899.375,7893.054667,0,0.079879048,19.85327601
64.55 ,2625.38 ,25.88 ,819.3583577,11.28593763,1035.333333,7460.424382,0,0.125455086,21.15561906
63.71 ,2525.97 ,26.92 ,813.40625,11.88368066,1110.291667,7443.936966,0.008427206,0.149585987,20.25655528
67.58 ,2659.82 ,24.22 ,817.1437378,11.2446181,1083.479167,7270.569506,0,0.15800794,20.57645647
79.85 ,2995.52 ,24.32 ,819.9145915,9.140798887,1017.541667,7802.063274,0,0.062335523,18.33390319
77.29 ,3217.80 ,19.92 ,833.5270793,7.948958238,951.1875,7508.352705,0,0.064277623,19.33832749
81.70 ,3327.57 ,22.49 ,846.9541626,7.206770897,920.4583333,7633.855315,0,0.074724945,18.72145939
79.05 ,3049.78 ,28.54 ,858.0666504,8.671875,978.9791667,7678.875584,0,0.097455767,19.46526543
79.33 ,3349.58 ,24.55 ,864.6520589,7.138368289,929.1041667,7691.950101,0,0.067026051,20.67132934
68.85 ,3635.70 ,22.80 ,875.5583293,5.621874968,873.8125,7314.854618,0,0.035272022,20.73410749
60.49 ,3816.15 ,21.67 ,875.1916911,4.142708381,797.9375,7276.525717,0,0.032460215,23.11368016
54.76 ,3629.86 ,23.85 ,871.1625163,5.477257093,855.4583333,7247.841012,0,0.074794294,23.73075688
69.39 ,2958.00 ,26.52 ,877.552124,9.027951241,944.7083333,7935.948084,0,0.205943545,23.54180805
48.02 ,2397.49 ,25.36 ,869.2437541,12.26874987,1068.770833,7463.688512,0,0.362525274,27.74557082
40.04 ,2072.49 ,27.77 ,874.7396037,14.00972176,1149.833333,6921.636083,0,0.32941094,28.89172522
53.50 ,2262.74 ,31.62 ,876.6896159,13.28750038,1133.104167,6971.712967,0,0.525413315,46.74508421
51.80 ,2134.06 ,29.08 ,883.8228963,13.60416698,1154.270833,6527.716306,0,0.766604761,58.02737172
70.49 ,3037.75 ,29.18 ,882.46875,9.019444466,997.4375,8280.828443,0,0.22475707,59.70811001
65.79 ,3582.92 ,31.15 ,891.656189,5.66180563,862.3541667,7863.975145,0,0.028223151,59.71684313
64.15 ,3210.97 ,32.44 ,911.6999715,7.222395738,878.25,7663.360547,0,0.046733669,62.5160834
71.91 ,2605.26 ,33.66 ,919.5979207,11.2145834,999.9375,8385.27079,0,0.086315704,63.80443001
66.13 ,2044.53 ,36.17 ,921.4437459,13.59357611,1094.25,8294.782351,0.027684045,0.171248371,173.281985
76.40 ,2710.83 ,34.07 ,924.2083333,10.05364609,1003.291667,8437.284199,0,0.092569797,680.7231598
71.00 ,3162.36 ,30.76 ,937.2624919,7.968055725,902.7708333,8046.33094,0,0.05079421,719.8461405
54.95 ,3499.31 ,27.95 ,940.7770996,6.360763868,908.5208333,7160.77029,0,0.027589863,712.2899094
63.41 ,2961.70 ,24.28 ,960.7520955,8.656944593,959.875,7911.634515,0,0.064599385,751.945961
73.95 ,2931.19 ,26.10 ,974.125,8.754513741,945.5625,7933.494601,0,0.037892101,730.0816243
70.70 ,2424.74 ,23.30 ,981.4541423,11.31944466,977.9583333,8084.275237,0,0.323000779,721.9819489
54.39 ,1925.38 ,18.08 ,986.5562541,13.82465267,1079.4375,7599.193263,0,0.994323154,861.3721822
49.85 ,1847.27 ,17.83 ,981.4312337,14.42638906,1137.020833,7469.315488,0,1.301524202,843.6411845
30.97 ,1808.53 ,17.44 ,980.125,14.98090267,1153.6875,7168.571278,0,2.527832508,957.3447266
15.07 ,1577.63 ,2.92 ,986.583374,16.30121581,1212.5,6341.442075,0.077864582,5.793725491,1092.684347
31.08 ,1848.86 ,14.68 ,978.4208171,15.02517382,1188.020833,6851.78318,0,1.921926578,246.8709462
52.19 ,2044.03 ,18.89 ,968.6583862,13.36927096,1083.791667,7448.671283,0,0.909676194,67.03340626
62.49 ,2284.70 ,22.47 ,970.2999878,11.77309036,1023.583333,7666.409849,0,0.536691328,65.9863739
62.62 ,2821.76 ,25.74 ,976.729126,9.069097201,938.7708333,7494.838242,0,0.340407014,65.28319422
50.21 ,2836.08 ,17.92 ,966.1499837,8.807986259,917.3333333,7187.283754,0,0.208096688,66.70311356
46.48 ,2704.29 ,17.40 ,962.1708577,9.41440932,938.9375,6983.711013,0,0.180849681,73.89164861
54.44 ,2773.69 ,18.66 ,969.4520874,9.096180916,933.125,7241.29557,0,0.177531411,74.87081273
50.72 ,2433.59 ,18.08 ,961.9854126,10.76614602,992.75,7256.809524,0,0.434342851,76.47261175
54.96 ,2687.22 ,18.05 ,953.7229411,9.274827003,963.9166667,7436.557756,0,0.274538269,70.48455683
57.09 ,3082.83 ,17.15 ,966.3103841,7.435763995,890.9791667,7054.885541,0,0.166804994,70.97243245
56.99 ,3247.28 ,15.45 ,962.6416829,6.731423696,865.4583333,7053.249571,0,0.187098046,67.24841754
47.53 ,2944.88 ,16.44 ,965.0479329,8.118402958,894.375,6981.324075,0,0.43842719,61.09718386
43.46 ,2695.43 ,18.19 ,969.9812622,9.123437246,930.9166667,7213.062204,0,0.796410958,65.06197643
35.28 ,2832.06 ,17.36 ,962.1166585,8.574305852,895.9375,6825.780014,0,0.920885344,73.58602969
51.38 ,3106.64 ,20.60 ,964.8833211,7.108854135,873.0833333,7112.963902,0,0.519849559,70.87600009
54.08 ,2850.73 ,21.80 ,979.2729085,8.42829895,915.125,7427.813067,0,0.568179548,64.32324409
43.23 ,2310.07 ,18.92 ,972.2583415,11.12986088,1023.166667,7274.784687,0,1.446860154,73.19887638
42.77 ,2242.19 ,16.12 ,958.3166707,11.53888893,1044.979167,7164.314106,0,1.368479451,67.43751844
55.01 ,2124.17 ,20.26 ,952.5478923,11.80850697,1040.833333,7489.360356,0,1.632975817,64.81214078
38.17 ,1860.94 ,21.25 ,943.4146118,12.76354218,1066.791667,7439.20917,0,1.747308811,72.56890583
33.67 ,1749.67 ,18.46 ,936.8020833,13.00972176,1068.666667,7324.88561,0,1.442287644,66.67433548
41.05 ,2095.74 ,12.54 ,932.5645955,11.7619791,1042.645833,7437.388603,0,0.667451044,64.63339933
33.16 ,2153.40 ,13.85 ,929.6250203,11.681077,1034.375,7215.765466,0,0.668775916,72.0823218
33.00 ,2128.51 ,23.93 ,931.9187419,11.57430522,1022.833333,7408.05813,0,0.722378731,69.35647933
29.35 ,1573.21 ,20.79 ,930.4895833,13.67118041,1084.229167,7447.270752,0,1.219015797,79.69343185
37.48 ,1273.19 ,27.23 ,952.5125122,15.03975677,1117.958333,7340.288051,0,1.149751981,70.89701653
39.91 ,2136.37 ,28.83 ,933.4875081,11.68923601,1034.958333,7529.524034,0,0.707328141,87.04218038
55.96 ,1925.89 ,32.25 ,920.0333252,12.37222195,1040.541667,8077.454934,0,0.595020513,106.8626477
53.04 ,2387.53 ,30.18 ,947.4312744,10.5361112,980.375,8136.322272,0,0.472140898,112.807546
63.44 ,1854.07 ,34.75 ,931.4375203,12.62326399,986.9791667,7988.613605,0,0.349054307,108.7639901
