CS,ELE,SL,AMP,AMT,AME,NDVI,NL,POP,GDP,DTW,DTG,DTH,DTC
164.78 ,376.25 ,3.95 ,1192.50 ,16.83 ,1069.57 ,0.49 ,0.00 ,2.36 ,147.92 ,8573.65 ,21667.20 ,4065.40 ,2338.27 
264.75 ,1049.00 ,21.31 ,1047.18 ,13.77 ,1023.81 ,0.67 ,0.00 ,0.42 ,37.65 ,20650.61 ,16752.54 ,1134.68 ,1589.81 
175.54 ,1867.75 ,26.75 ,1046.25 ,8.89 ,897.49 ,0.73 ,0.00 ,0.04 ,38.97 ,8421.85 ,27579.84 ,5566.19 ,8414.72 
172.85 ,855.00 ,14.28 ,1191.08 ,14.65 ,1036.48 ,0.61 ,0.00 ,0.96 ,35.69 ,17672.79 ,24777.56 ,7786.37 ,3253.84 
167.47 ,795.25 ,23.34 ,1206.50 ,15.37 ,1076.22 ,0.60 ,0.00 ,0.74 ,35.58 ,8421.85 ,27653.71 ,476.99 ,1930.67 
214.76 ,1250.25 ,24.28 ,1158.65 ,13.99 ,1033.82 ,0.61 ,0.00 ,0.46 ,44.78 ,1131.35 ,27275.77 ,4992.74 ,1152.17 
175.54 ,553.25 ,23.23 ,1160.20 ,16.37 ,1062.76 ,0.54 ,0.00 ,1.65 ,133.05 ,15204.85 ,16741.19 ,3099.60 ,335.85 
264.75 ,793.76 ,42.17 ,1243.65 ,12.87 ,1027.60 ,0.70 ,0.00 ,0.24 ,27.05 ,17612.72 ,33735.41 ,2401.94 ,8794.94 
136.27 ,443.00 ,9.91 ,1086.38 ,15.43 ,1072.10 ,0.53 ,0.00 ,1.70 ,40.43 ,21124.10 ,8890.87 ,25.00 ,3001.25 
264.75 ,889.00 ,20.42 ,1235.58 ,14.88 ,1037.67 ,0.61 ,0.00 ,0.60 ,32.20 ,11745.96 ,41861.29 ,12969.71 ,13590.71 
264.75 ,1344.75 ,17.50 ,1164.89 ,12.74 ,992.27 ,0.64 ,0.00 ,0.49 ,37.01 ,22933.11 ,27566.78 ,4633.30 ,9811.60 
264.75 ,950.75 ,26.85 ,1245.46 ,15.02 ,1059.05 ,0.62 ,0.00 ,0.83 ,30.96 ,1416.86 ,36331.36 ,1570.83 ,10131.51 
264.75 ,1373.50 ,13.76 ,1121.86 ,13.20 ,970.02 ,0.66 ,0.00 ,0.61 ,32.80 ,27760.18 ,26477.30 ,24163.35 ,7020.51 
214.76 ,757.00 ,9.64 ,1189.41 ,15.79 ,1035.02 ,0.58 ,0.00 ,1.58 ,105.01 ,11668.23 ,16384.98 ,559.16 ,7023.35 
164.78 ,875.50 ,9.09 ,1210.05 ,15.33 ,1038.56 ,0.58 ,0.00 ,1.60 ,30.31 ,10016.36 ,15809.10 ,6383.38 ,2658.48 
175.54 ,2335.75 ,16.40 ,1231.95 ,7.92 ,835.51 ,0.66 ,0.00 ,0.15 ,29.93 ,4003.44 ,14723.03 ,6150.41 ,11363.43 
214.77 ,688.25 ,26.46 ,1280.56 ,15.96 ,1056.80 ,0.62 ,0.00 ,2.35 ,64.95 ,8790.19 ,31673.77 ,1373.86 ,1545.24 
214.76 ,637.00 ,17.00 ,1243.15 ,15.56 ,1067.99 ,0.60 ,0.00 ,0.88 ,31.65 ,8761.71 ,37639.44 ,14297.81 ,14219.97 
239.76 ,897.25 ,29.27 ,1261.40 ,14.57 ,1048.38 ,0.63 ,0.00 ,0.14 ,32.27 ,9365.23 ,42061.47 ,14710.12 ,7707.63 
164.78 ,627.50 ,17.27 ,1153.16 ,15.25 ,1083.76 ,0.60 ,0.00 ,1.62 ,34.75 ,22933.11 ,28346.56 ,1872.83 ,7118.11 
164.78 ,1447.75 ,39.52 ,1044.64 ,13.01 ,979.50 ,0.66 ,0.00 ,0.15 ,51.89 ,6071.86 ,21435.66 ,12308.84 ,10891.63 
239.76 ,954.00 ,14.87 ,1035.66 ,11.67 ,1026.50 ,0.65 ,0.00 ,0.21 ,39.31 ,8450.30 ,27163.35 ,1614.78 ,6017.27 
250.09 ,1424.73 ,15.37 ,1255.29 ,11.42 ,1004.10 ,0.62 ,0.00 ,0.44 ,38.46 ,21573.58 ,28688.90 ,2958.02 ,4596.66 
189.77 ,950.25 ,23.58 ,1076.05 ,14.60 ,1031.65 ,0.60 ,0.00 ,0.47 ,38.26 ,28860.48 ,16752.54 ,9044.75 ,5282.75 
164.78 ,664.50 ,6.03 ,1235.20 ,16.06 ,1031.90 ,0.58 ,0.00 ,3.42 ,75.85 ,5696.08 ,12577.26 ,6140.64 ,1052.38 
170.16 ,700.00 ,32.06 ,1184.89 ,15.02 ,1071.61 ,0.63 ,0.00 ,1.47 ,35.12 ,14721.67 ,21779.06 ,3824.59 ,4962.61 
214.76 ,730.75 ,15.31 ,1111.41 ,15.21 ,1063.40 ,0.58 ,0.00 ,1.45 ,47.30 ,22204.22 ,22041.95 ,10845.62 ,668.96 
164.78 ,536.75 ,13.31 ,1239.59 ,16.14 ,1052.20 ,0.52 ,0.00 ,5.57 ,78.84 ,6645.86 ,15728.56 ,9366.30 ,1152.17 
164.78 ,368.50 ,2.69 ,1180.44 ,16.62 ,1072.73 ,0.51 ,0.00 ,1.04 ,142.93 ,6351.97 ,259.96 ,386.43 ,698.22 
170.16 ,649.00 ,22.00 ,1171.93 ,15.70 ,1054.45 ,0.59 ,0.00 ,1.66 ,34.78 ,9468.24 ,14210.12 ,9249.19 ,427.27 
264.75 ,543.75 ,10.97 ,1254.65 ,15.52 ,1049.33 ,0.59 ,0.00 ,0.74 ,68.98 ,10928.29 ,28367.72 ,17527.91 ,2026.70 
214.76 ,1231.50 ,15.63 ,1296.00 ,14.41 ,998.64 ,0.60 ,0.00 ,1.15 ,66.92 ,13524.33 ,35676.71 ,6818.17 ,7591.28 
264.75 ,1453.00 ,7.98 ,1206.98 ,11.65 ,922.46 ,0.70 ,0.00 ,0.10 ,30.97 ,28798.05 ,29535.87 ,15273.59 ,6719.19 
264.75 ,1117.25 ,41.41 ,999.78 ,12.21 ,999.21 ,0.72 ,0.00 ,0.06 ,43.15 ,1991.86 ,34232.26 ,20102.92 ,10532.21 
264.75 ,1493.00 ,7.63 ,1024.51 ,11.59 ,941.73 ,0.68 ,0.00 ,0.60 ,45.88 ,6158.53 ,21510.17 ,15652.08 ,6174.75 
164.78 ,376.00 ,2.28 ,1187.58 ,16.80 ,1067.18 ,0.42 ,0.52 ,27.01 ,235.82 ,433.01 ,1013.66 ,2330.77 ,50.00 
239.76 ,1011.25 ,36.03 ,1101.46 ,14.05 ,1009.01 ,0.64 ,0.00 ,0.43 ,43.51 ,32653.14 ,12159.26 ,10290.17 ,2923.61 
189.77 ,1239.49 ,6.72 ,1107.23 ,11.36 ,998.45 ,0.59 ,0.00 ,0.22 ,36.43 ,36470.42 ,49524.48 ,23917.33 ,12143.87 
164.78 ,692.25 ,4.49 ,1244.07 ,16.00 ,1038.43 ,0.52 ,0.00 ,2.19 ,78.03 ,6507.30 ,11251.11 ,4920.37 ,1901.97 
164.78 ,772.50 ,10.73 ,1158.67 ,15.49 ,1090.11 ,0.58 ,0.00 ,2.29 ,36.91 ,26771.77 ,33560.80 ,6665.40 ,4807.03 
264.75 ,1099.77 ,30.05 ,1160.22 ,12.02 ,1015.37 ,0.63 ,0.00 ,0.30 ,31.35 ,389.36 ,15595.30 ,409.25 ,6724.03 
257.80 ,1612.09 ,26.25 ,1174.20 ,11.84 ,971.76 ,0.64 ,0.00 ,0.40 ,28.05 ,3883.18 ,32024.31 ,7562.72 ,7340.07 
239.76 ,895.00 ,21.84 ,1278.07 ,14.74 ,1008.22 ,0.65 ,0.00 ,0.32 ,36.79 ,4962.61 ,36959.81 ,4821.57 ,12688.28 
189.77 ,867.75 ,11.82 ,1172.47 ,15.45 ,1081.53 ,0.59 ,0.00 ,0.34 ,30.04 ,26071.20 ,26206.25 ,15203.54 ,6864.95 
167.47 ,1217.50 ,12.62 ,1115.50 ,11.72 ,1004.17 ,0.54 ,0.00 ,0.45 ,35.39 ,39253.63 ,48450.46 ,21032.06 ,10876.01 
164.78 ,549.25 ,25.24 ,1149.11 ,16.37 ,1043.41 ,0.54 ,0.00 ,1.22 ,139.32 ,16391.69 ,23754.32 ,7070.18 ,5648.67 
264.75 ,1147.25 ,24.31 ,1067.07 ,14.63 ,1022.46 ,0.61 ,0.00 ,1.22 ,47.16 ,10409.97 ,11130.48 ,7143.35 ,712.39 
239.76 ,1270.25 ,11.51 ,1225.67 ,14.30 ,1014.03 ,0.61 ,0.00 ,0.30 ,41.23 ,16416.68 ,22951.42 ,3653.42 ,2123.09 
172.85 ,1033.75 ,16.27 ,1049.47 ,13.35 ,1024.70 ,0.59 ,0.00 ,0.31 ,42.86 ,13067.80 ,14235.43 ,12316.96 ,5614.94 
164.78 ,554.50 ,22.58 ,1170.64 ,16.27 ,1059.74 ,0.57 ,0.00 ,19.97 ,128.68 ,4131.28 ,5519.74 ,550.00 ,1134.68 
164.78 ,353.75 ,5.23 ,1193.53 ,16.58 ,1063.97 ,0.54 ,0.00 ,4.96 ,131.03 ,12605.85 ,11952.72 ,993.73 ,2650.94 
214.76 ,550.75 ,16.86 ,1152.50 ,16.29 ,1063.19 ,0.57 ,0.00 ,2.04 ,148.21 ,16732.83 ,18597.51 ,7630.69 ,4733.66 
164.78 ,496.75 ,14.23 ,1190.04 ,16.04 ,1050.92 ,0.57 ,0.00 ,0.90 ,131.61 ,4479.68 ,4250.59 ,2688.40 ,3468.07 
264.75 ,1476.50 ,31.90 ,1038.91 ,11.09 ,945.51 ,0.67 ,0.00 ,0.29 ,50.03 ,1991.86 ,23644.19 ,22109.44 ,3777.23 
264.75 ,666.25 ,13.60 ,1272.11 ,15.44 ,1056.27 ,0.62 ,0.00 ,2.56 ,72.46 ,14426.63 ,38595.70 ,12874.30 ,12811.23 
0.00 ,0.00 ,0.00 ,1092.37 ,14.61 ,1103.75 ,0.00 ,0.00 ,1.27 ,32.05 ,0.00 ,0.00 ,0.00 ,0.00 
132.47 ,379.75 ,13.44 ,1140.01 ,16.18 ,1074.20 ,0.53 ,0.00 ,1.10 ,79.46 ,11311.39 ,15054.15 ,0.00 ,5886.21 
264.75 ,1449.19 ,30.09 ,1170.36 ,11.73 ,936.97 ,0.66 ,0.00 ,0.15 ,27.14 ,8908.41 ,33223.31 ,12127.46 ,11603.41 
189.77 ,719.50 ,21.68 ,1143.96 ,14.15 ,1007.56 ,0.61 ,0.00 ,0.31 ,35.98 ,34904.55 ,40049.07 ,8332.32 ,14774.56 
264.75 ,746.85 ,31.93 ,1160.18 ,15.08 ,1124.33 ,0.00 ,0.00 ,4.14 ,38.96 ,226.03 ,28496.76 ,13989.02 ,287.69 
197.84 ,1855.75 ,16.94 ,1041.74 ,9.09 ,901.63 ,0.75 ,0.00 ,0.13 ,36.98 ,11633.04 ,24784.02 ,10453.11 ,4336.76 
264.75 ,1828.75 ,19.48 ,1071.06 ,8.96 ,918.18 ,0.78 ,0.00 ,0.16 ,36.07 ,10980.32 ,33224.20 ,6337.78 ,4695.48 
264.75 ,1396.50 ,17.61 ,1120.88 ,13.16 ,964.57 ,0.70 ,0.00 ,0.08 ,31.04 ,36064.21 ,27579.84 ,24970.93 ,3430.38 
164.78 ,746.75 ,9.08 ,1094.77 ,15.39 ,1041.74 ,0.57 ,0.00 ,3.00 ,46.12 ,7058.86 ,22650.55 ,1757.13 ,1211.40 
0.19 ,729.25 ,12.45 ,1275.57 ,15.92 ,1048.09 ,0.51 ,0.00 ,1.95 ,61.59 ,6420.86 ,30619.07 ,17621.22 ,1458.60 
189.77 ,1284.75 ,21.89 ,1043.70 ,13.10 ,990.64 ,0.65 ,0.00 ,0.66 ,38.30 ,20450.12 ,15173.91 ,5158.25 ,3001.24 
264.75 ,1694.75 ,33.91 ,981.64 ,9.84 ,917.92 ,0.68 ,0.00 ,0.12 ,43.78 ,8950.28 ,33011.63 ,30530.76 ,4775.72 
164.78 ,1026.75 ,17.26 ,1077.99 ,14.70 ,1008.76 ,0.65 ,0.00 ,0.62 ,42.30 ,16984.34 ,12515.89 ,6843.06 ,2404.68 
189.77 ,551.00 ,21.16 ,1213.97 ,15.74 ,1094.25 ,0.61 ,0.00 ,2.05 ,31.09 ,4510.82 ,21798.34 ,4570.28 ,50.00 
239.76 ,565.50 ,16.95 ,1173.97 ,16.22 ,1040.42 ,0.55 ,0.00 ,95.67 ,128.58 ,2772.63 ,3771.94 ,1365.67 ,476.99 
164.78 ,360.75 ,3.35 ,1180.49 ,16.66 ,1060.64 ,0.54 ,0.00 ,1.21 ,144.99 ,3350.00 ,5870.90 ,295.81 ,1143.46 
264.75 ,1086.81 ,34.45 ,1237.58 ,11.25 ,1026.85 ,0.70 ,0.00 ,0.16 ,39.02 ,19038.20 ,26054.32 ,6170.25 ,4936.21 
239.76 ,781.00 ,12.94 ,1233.59 ,15.78 ,1033.54 ,0.53 ,0.00 ,2.64 ,80.96 ,8894.60 ,15250.82 ,5378.43 ,150.00 
164.78 ,704.25 ,13.32 ,1099.47 ,15.48 ,1055.58 ,0.56 ,0.00 ,2.90 ,62.74 ,14215.75 ,26128.29 ,13210.13 ,919.28 
264.75 ,1842.56 ,9.01 ,987.51 ,8.95 ,946.66 ,0.68 ,0.00 ,0.28 ,43.44 ,6681.25 ,31786.16 ,25301.68 ,4024.18 
170.16 ,871.25 ,13.85 ,1241.43 ,14.82 ,1026.98 ,0.60 ,0.00 ,1.70 ,61.57 ,6505.57 ,28780.68 ,9311.69 ,12174.96 
214.76 ,651.75 ,19.93 ,1206.78 ,15.94 ,1024.65 ,0.58 ,0.00 ,2.52 ,131.64 ,2761.79 ,16747.16 ,3185.51 ,2480.45 
175.54 ,1090.50 ,19.11 ,1135.60 ,14.09 ,1026.22 ,0.64 ,0.00 ,0.39 ,38.13 ,30538.95 ,35641.65 ,15734.91 ,2165.06 
264.75 ,545.25 ,24.00 ,1139.80 ,15.36 ,1069.15 ,0.65 ,0.00 ,1.45 ,33.40 ,25310.62 ,32495.04 ,15991.48 ,1768.47 
189.77 ,1480.75 ,24.05 ,1050.27 ,12.36 ,969.00 ,0.61 ,0.00 ,0.21 ,44.38 ,5299.76 ,21086.67 ,19076.10 ,4618.17 
220.15 ,595.25 ,43.64 ,1122.59 ,15.44 ,1062.06 ,0.57 ,0.00 ,1.06 ,45.21 ,9402.53 ,22703.03 ,3922.69 ,259.96 
164.78 ,642.75 ,3.85 ,1223.22 ,15.94 ,1039.99 ,0.54 ,0.00 ,1.58 ,78.07 ,6723.65 ,19692.32 ,2449.09 ,5191.10 
164.78 ,454.75 ,19.38 ,1275.32 ,16.59 ,1069.95 ,0.59 ,0.00 ,2.73 ,68.39 ,5446.79 ,30272.55 ,1633.25 ,1512.45 
264.75 ,853.02 ,24.37 ,1168.90 ,14.62 ,1072.91 ,0.59 ,0.00 ,0.63 ,32.93 ,3050.79 ,6416.15 ,2123.05 ,5312.92 
164.78 ,774.75 ,19.99 ,1092.80 ,15.63 ,1047.27 ,0.54 ,0.00 ,2.95 ,71.25 ,5712.05 ,26763.55 ,23414.26 ,217.87 
214.76 ,913.75 ,18.26 ,1040.00 ,12.66 ,1031.35 ,0.63 ,0.00 ,0.39 ,43.04 ,12450.20 ,23165.65 ,3044.26 ,4457.30 
214.77 ,534.00 ,12.53 ,1224.99 ,15.84 ,1060.19 ,0.57 ,0.00 ,1.86 ,78.49 ,11529.42 ,21286.79 ,5689.24 ,10050.25 
164.78 ,512.75 ,5.73 ,1159.18 ,16.45 ,1067.07 ,0.54 ,0.00 ,0.97 ,124.97 ,2250.00 ,3326.79 ,50.00 ,1790.95 
239.76 ,999.00 ,16.91 ,1230.62 ,14.97 ,1063.93 ,0.58 ,0.00 ,0.66 ,29.86 ,10136.44 ,25876.00 ,1013.66 ,2554.90 
164.78 ,784.75 ,25.91 ,1221.20 ,15.67 ,1064.53 ,0.62 ,0.00 ,0.58 ,30.18 ,1458.60 ,23714.29 ,1203.12 ,2589.88 
239.76 ,698.25 ,24.39 ,1245.49 ,15.47 ,1049.68 ,0.63 ,0.00 ,0.59 ,67.24 ,11904.94 ,33781.17 ,150.00 ,3259.98 
164.78 ,1022.75 ,10.44 ,1265.17 ,14.18 ,1018.48 ,0.60 ,0.00 ,0.48 ,58.36 ,16480.11 ,41025.94 ,15891.74 ,12055.19 
264.75 ,1207.50 ,17.09 ,1153.16 ,13.21 ,959.20 ,0.64 ,0.00 ,0.14 ,38.04 ,16061.99 ,31105.10 ,23380.07 ,5374.71 
239.76 ,1057.75 ,16.38 ,1193.70 ,14.61 ,1077.90 ,0.60 ,0.00 ,0.31 ,27.81 ,3296.59 ,6290.27 ,1768.47 ,1699.26 
214.76 ,494.75 ,16.55 ,1105.26 ,16.09 ,1076.62 ,0.56 ,0.00 ,1.39 ,43.18 ,5860.67 ,30747.80 ,792.15 ,3750.67 
164.78 ,496.75 ,19.10 ,1122.03 ,16.38 ,1079.84 ,0.55 ,0.00 ,3.91 ,85.27 ,9907.95 ,33838.85 ,7065.94 ,5838.45 
214.77 ,780.50 ,26.11 ,1061.70 ,14.95 ,1036.58 ,0.64 ,0.00 ,0.99 ,42.96 ,16750.00 ,8890.87 ,6505.96 ,5639.81 
264.75 ,1292.00 ,29.48 ,1014.46 ,11.74 ,977.37 ,0.63 ,0.00 ,0.22 ,50.03 ,2570.51 ,30929.72 ,24938.07 ,6820.37 
164.78 ,1138.75 ,19.24 ,957.63 ,12.47 ,1015.87 ,0.60 ,0.00 ,0.96 ,56.45 ,14252.28 ,24094.97 ,21926.87 ,1492.48 
189.77 ,791.00 ,28.85 ,1239.35 ,15.41 ,1039.82 ,0.64 ,0.00 ,0.37 ,29.82 ,15784.41 ,30462.56 ,3734.64 ,3853.25 
264.75 ,788.50 ,16.01 ,1059.56 ,14.41 ,1029.48 ,0.64 ,0.00 ,0.47 ,44.54 ,7697.24 ,10783.67 ,8974.83 ,6174.75 
241.25 ,1462.35 ,31.18 ,1169.20 ,11.42 ,962.19 ,0.00 ,0.00 ,0.13 ,28.35 ,2551.84 ,17494.09 ,0.00 ,4394.80 
164.78 ,672.00 ,22.59 ,1273.16 ,15.93 ,1037.44 ,0.56 ,0.00 ,1.89 ,79.98 ,2535.25 ,31399.48 ,21220.45 ,650.00 
189.77 ,1241.75 ,13.96 ,955.30 ,12.19 ,1000.57 ,0.61 ,0.00 ,1.00 ,45.46 ,9753.33 ,26873.17 ,21774.47 ,1856.74 
239.76 ,726.25 ,17.36 ,1065.59 ,15.01 ,1047.95 ,0.57 ,0.00 ,0.80 ,48.49 ,7857.96 ,8311.89 ,7011.95 ,3395.22 
264.75 ,1064.67 ,32.06 ,1190.01 ,13.76 ,1039.93 ,0.62 ,0.00 ,0.51 ,47.79 ,1170.71 ,25181.81 ,12746.19 ,1066.90 
264.75 ,635.75 ,29.56 ,1278.15 ,15.85 ,1058.91 ,0.63 ,0.00 ,1.42 ,72.25 ,5488.85 ,33100.27 ,5034.63 ,12612.20 
189.77 ,774.00 ,15.14 ,1120.19 ,13.91 ,1057.39 ,0.67 ,0.00 ,0.10 ,37.02 ,42894.38 ,43158.40 ,15767.93 ,9414.22 
189.77 ,884.50 ,14.18 ,1017.14 ,14.32 ,1059.55 ,0.61 ,0.00 ,0.43 ,58.93 ,1373.86 ,17918.91 ,16326.28 ,1458.60 
164.78 ,485.00 ,30.47 ,1115.84 ,15.59 ,1077.60 ,0.58 ,0.00 ,2.44 ,43.56 ,17483.92 ,25048.90 ,8179.70 ,211.97 
164.78 ,404.50 ,9.76 ,1154.59 ,16.32 ,1059.48 ,0.54 ,0.00 ,1.29 ,141.89 ,4452.81 ,6831.36 ,450.00 ,1259.96 
189.77 ,1088.75 ,25.36 ,1114.12 ,13.65 ,1045.17 ,0.65 ,0.00 ,0.06 ,36.87 ,45370.12 ,47255.13 ,14708.08 ,12396.36 
164.78 ,749.75 ,28.07 ,1155.70 ,15.24 ,1084.64 ,0.61 ,0.00 ,2.59 ,38.84 ,23612.02 ,29650.08 ,829.16 ,4203.27 
214.77 ,402.00 ,8.96 ,1259.44 ,16.58 ,1055.73 ,0.50 ,0.00 ,1.19 ,76.54 ,2150.00 ,8496.32 ,4384.92 ,517.21 
164.78 ,973.00 ,8.01 ,1120.57 ,14.42 ,1032.75 ,0.60 ,0.00 ,0.32 ,40.13 ,24802.97 ,22659.38 ,17183.93 ,4210.40 
164.78 ,1014.00 ,18.98 ,1236.97 ,14.85 ,1031.98 ,0.60 ,0.00 ,1.55 ,29.16 ,2961.00 ,35753.71 ,6828.43 ,8798.15 
189.77 ,505.25 ,11.74 ,1074.04 ,15.87 ,1075.06 ,0.49 ,0.00 ,13.82 ,44.99 ,24750.00 ,1203.12 ,668.96 ,166.26 
239.76 ,975.50 ,12.50 ,1277.45 ,14.90 ,1016.05 ,0.63 ,0.00 ,1.45 ,66.22 ,12121.37 ,34785.45 ,10446.41 ,12833.84 
167.47 ,587.75 ,24.69 ,1179.58 ,16.04 ,1071.60 ,0.58 ,0.00 ,4.80 ,36.15 ,7122.32 ,13576.73 ,455.55 ,4905.86 
170.16 ,1105.50 ,19.78 ,1179.79 ,14.37 ,1059.12 ,0.59 ,0.00 ,9.21 ,30.58 ,1956.40 ,2677.22 ,357.05 ,1956.40 
264.75 ,1305.59 ,14.79 ,1092.93 ,10.97 ,956.41 ,0.69 ,0.00 ,0.07 ,29.61 ,36135.38 ,46576.83 ,27033.87 ,13929.63 
164.78 ,641.75 ,11.72 ,1245.98 ,15.84 ,1060.96 ,0.58 ,0.00 ,0.79 ,71.21 ,13141.82 ,25603.27 ,13550.92 ,4674.13 
264.75 ,1175.25 ,10.43 ,1182.02 ,14.38 ,988.41 ,0.61 ,0.00 ,0.52 ,134.15 ,8073.88 ,21290.08 ,16485.37 ,1681.52 
164.78 ,427.00 ,8.03 ,1177.69 ,16.44 ,1062.95 ,0.55 ,0.00 ,1.79 ,141.00 ,8351.50 ,14243.16 ,5812.70 ,3350.00 
264.75 ,1497.00 ,19.70 ,1047.58 ,10.76 ,927.19 ,0.74 ,0.00 ,0.10 ,36.68 ,12236.32 ,23652.64 ,6577.80 ,4733.66 
218.49 ,1441.95 ,33.35 ,1004.30 ,9.68 ,948.76 ,0.70 ,0.00 ,0.03 ,43.12 ,5335.46 ,34754.19 ,6454.41 ,11546.31 
264.75 ,1829.25 ,32.33 ,1098.17 ,10.61 ,895.18 ,0.74 ,0.00 ,0.72 ,31.66 ,28846.27 ,29350.43 ,20550.00 ,3922.69 
264.75 ,719.00 ,26.86 ,1110.92 ,15.54 ,1046.27 ,0.59 ,0.00 ,0.37 ,39.10 ,9856.34 ,27875.21 ,2971.11 ,2295.10 
214.76 ,1240.25 ,12.75 ,1301.30 ,14.78 ,984.54 ,0.62 ,0.00 ,0.65 ,67.16 ,3116.49 ,50914.12 ,23650.11 ,3111.67 
214.77 ,1396.75 ,20.58 ,1056.63 ,12.73 ,973.85 ,0.61 ,0.00 ,1.46 ,50.08 ,4750.00 ,20867.38 ,18469.64 ,4150.60 
189.77 ,784.00 ,32.59 ,1280.38 ,15.90 ,1040.77 ,0.63 ,0.00 ,0.50 ,69.65 ,13631.86 ,38992.66 ,4220.21 ,4650.54 
189.77 ,1054.50 ,29.82 ,1046.37 ,13.52 ,1032.52 ,0.57 ,0.00 ,0.61 ,53.28 ,1351.85 ,25048.90 ,19317.54 ,8492.79 
239.76 ,1046.50 ,15.58 ,1135.14 ,13.43 ,989.66 ,0.62 ,0.00 ,0.16 ,39.81 ,19999.69 ,28309.85 ,22237.07 ,5600.67 
164.78 ,474.75 ,11.94 ,1203.20 ,16.47 ,1048.32 ,0.55 ,0.00 ,2.13 ,147.13 ,3750.67 ,22606.80 ,5586.37 ,2616.28 
214.76 ,721.50 ,29.88 ,1061.24 ,14.85 ,1065.37 ,0.59 ,0.00 ,1.00 ,45.39 ,13201.45 ,13230.55 ,11447.05 ,2950.85 
264.75 ,541.00 ,14.37 ,1243.74 ,16.52 ,1044.07 ,0.55 ,0.00 ,2.54 ,78.25 ,950.00 ,19312.88 ,15612.42 ,3453.62 
173.11 ,1207.41 ,25.84 ,1139.61 ,13.86 ,1034.33 ,0.00 ,0.00 ,0.11 ,32.78 ,4040.65 ,26344.58 ,2763.61 ,2817.59 
214.76 ,753.50 ,12.90 ,1143.99 ,14.21 ,1060.17 ,0.62 ,0.00 ,0.25 ,29.96 ,33788.87 ,32316.06 ,6771.08 ,6518.24 
239.76 ,993.75 ,29.41 ,1280.94 ,14.76 ,1004.88 ,0.62 ,0.00 ,0.69 ,61.54 ,13730.53 ,30606.00 ,10470.32 ,7314.88 
164.78 ,620.00 ,13.15 ,1180.75 ,16.35 ,1054.63 ,0.55 ,0.00 ,3.04 ,126.93 ,1186.38 ,8358.68 ,6791.72 ,5150.00 
164.78 ,527.50 ,13.78 ,1152.19 ,16.55 ,1069.58 ,0.53 ,0.00 ,2.38 ,144.27 ,17237.39 ,25625.53 ,5798.49 ,6285.50 
164.78 ,707.00 ,11.51 ,1176.38 ,15.48 ,1033.60 ,0.56 ,0.00 ,3.95 ,37.11 ,572.29 ,18108.77 ,7920.07 ,4583.39 
164.78 ,538.50 ,13.52 ,1170.79 ,16.46 ,1055.08 ,0.51 ,0.00 ,0.74 ,129.35 ,948.87 ,6439.53 ,4150.00 ,2475.38 
164.78 ,512.00 ,7.39 ,1255.59 ,15.86 ,1041.52 ,0.53 ,0.00 ,2.02 ,67.77 ,2151.16 ,19436.76 ,15698.01 ,1930.67 
170.16 ,604.75 ,19.22 ,1180.13 ,15.16 ,1067.97 ,0.61 ,0.00 ,1.19 ,36.96 ,12321.83 ,15359.93 ,6107.99 ,6659.39 
170.16 ,697.00 ,8.69 ,1196.28 ,15.13 ,1069.83 ,0.58 ,0.00 ,2.27 ,33.81 ,17347.26 ,26052.40 ,8210.21 ,0.00 
264.75 ,1299.42 ,7.69 ,1181.10 ,12.87 ,986.86 ,0.00 ,0.00 ,0.14 ,30.41 ,8959.17 ,11118.81 ,6468.66 ,6955.95 
239.76 ,996.50 ,12.70 ,1205.40 ,14.30 ,1012.27 ,0.63 ,0.00 ,0.19 ,28.92 ,19488.65 ,22207.38 ,3960.11 ,5766.06 
264.75 ,1310.31 ,14.26 ,1072.26 ,12.41 ,979.65 ,0.59 ,0.00 ,1.28 ,43.83 ,19979.21 ,29870.32 ,13664.47 ,707.68 
164.78 ,557.25 ,5.16 ,1228.90 ,16.03 ,1045.61 ,0.53 ,0.00 ,1.39 ,35.66 ,2616.77 ,13112.11 ,5791.80 ,4695.48 
164.78 ,588.25 ,21.37 ,1101.58 ,15.58 ,1061.98 ,0.57 ,0.00 ,1.81 ,66.15 ,13434.56 ,28176.01 ,18631.36 ,963.07 
264.75 ,1149.75 ,26.58 ,1044.49 ,12.47 ,985.19 ,0.63 ,0.00 ,0.74 ,41.32 ,12479.08 ,25695.28 ,3559.14 ,2036.54 
239.76 ,1142.75 ,38.32 ,1184.78 ,11.35 ,1017.23 ,0.62 ,0.00 ,0.80 ,35.54 ,3160.30 ,9053.59 ,4552.75 ,7229.63 
175.54 ,2280.88 ,20.67 ,1073.22 ,7.95 ,881.43 ,0.69 ,0.00 ,0.07 ,37.45 ,8769.08 ,38567.61 ,10071.62 ,6306.71 
264.75 ,1451.00 ,32.09 ,1050.58 ,12.34 ,975.23 ,0.62 ,0.00 ,0.34 ,44.30 ,4821.57 ,22041.95 ,20343.24 ,3904.80 
170.27 ,856.87 ,16.00 ,1313.02 ,14.86 ,1038.94 ,0.60 ,0.00 ,1.80 ,69.50 ,9719.25 ,45450.96 ,12639.59 ,708.03 
214.77 ,835.50 ,13.88 ,1102.03 ,15.06 ,1048.95 ,0.57 ,0.00 ,1.44 ,45.07 ,28478.54 ,17013.16 ,12554.98 ,950.00 
