CS,ELE,SL,AMP,AMT,AME,NDVI,NL,POP,GDP,DTW,DTG,DTH,DTC
174.48 ,1092.94 ,22.39 ,912.11 ,12.71 ,1007.25 ,0.00 ,0.00 ,0.53 ,83.40 ,21182.07 ,17238.33 ,5006.78 ,2755.39 
140.40 ,678.75 ,3.54 ,926.03 ,15.23 ,1107.09 ,0.45 ,0.00 ,3.60 ,158.29 ,10488.45 ,16220.59 ,85.36 ,1651.51 
165.16 ,1715.96 ,17.05 ,917.16 ,10.42 ,944.05 ,0.63 ,0.00 ,0.49 ,132.26 ,17981.77 ,18809.55 ,13836.04 ,5052.69 
164.78 ,772.00 ,16.95 ,907.99 ,15.16 ,1097.78 ,0.53 ,0.00 ,1.85 ,162.18 ,1061.84 ,2259.98 ,3872.67 ,1211.40 
264.75 ,1945.99 ,15.53 ,773.37 ,7.39 ,977.83 ,0.67 ,0.00 ,0.04 ,20.51 ,29083.41 ,36037.86 ,23461.73 ,13274.67 
175.54 ,2704.16 ,33.14 ,769.02 ,4.69 ,830.28 ,0.67 ,0.00 ,0.00 ,12.68 ,27066.45 ,30333.05 ,8379.54 ,23558.23 
164.78 ,676.00 ,17.07 ,920.64 ,15.14 ,1081.07 ,0.47 ,0.00 ,1.21 ,156.76 ,1551.61 ,7342.17 ,85.36 ,5219.91 
189.77 ,1331.75 ,24.63 ,756.54 ,12.46 ,994.70 ,0.70 ,0.00 ,0.06 ,21.69 ,11231.54 ,39432.57 ,7309.24 ,7192.18 
264.75 ,983.11 ,38.05 ,865.93 ,14.39 ,1023.63 ,0.64 ,0.00 ,0.19 ,115.99 ,3293.30 ,18631.46 ,19023.05 ,3336.38 
175.54 ,2662.25 ,26.81 ,677.92 ,7.08 ,978.48 ,0.58 ,0.00 ,0.12 ,12.66 ,8751.43 ,11359.03 ,5926.85 ,6536.63 
170.16 ,694.25 ,6.16 ,846.62 ,15.61 ,1066.13 ,0.47 ,0.00 ,0.45 ,25.09 ,1071.21 ,30333.60 ,4450.56 ,572.27 
264.75 ,1882.28 ,41.72 ,648.04 ,9.17 ,988.32 ,0.61 ,0.00 ,0.17 ,12.57 ,18329.25 ,22846.65 ,2086.62 ,8951.07 
236.89 ,1436.31 ,23.41 ,877.99 ,11.74 ,952.06 ,0.63 ,0.00 ,0.25 ,106.06 ,13667.05 ,16326.34 ,7444.94 ,10473.45 
189.77 ,881.75 ,19.82 ,908.33 ,15.31 ,1076.17 ,0.55 ,0.00 ,0.49 ,113.53 ,4962.61 ,7817.13 ,9210.18 ,5052.47 
219.31 ,2594.32 ,27.27 ,688.84 ,5.96 ,901.56 ,0.54 ,0.00 ,0.27 ,11.29 ,14426.11 ,12139.52 ,11445.84 ,5675.26 
203.17 ,3012.38 ,30.17 ,731.10 ,4.12 ,769.83 ,0.69 ,0.00 ,0.03 ,11.02 ,13943.35 ,33744.50 ,6562.13 ,15604.72 
175.54 ,2960.25 ,29.34 ,655.43 ,5.44 ,874.55 ,0.57 ,0.00 ,0.03 ,9.41 ,10864.97 ,15550.80 ,2885.30 ,5216.08 
187.17 ,3363.29 ,17.34 ,748.57 ,2.35 ,692.60 ,0.60 ,0.00 ,0.00 ,12.05 ,15329.37 ,39417.96 ,3808.09 ,19278.40 
264.75 ,2316.25 ,21.57 ,687.75 ,6.83 ,996.82 ,0.63 ,0.00 ,0.08 ,10.53 ,6476.69 ,25640.35 ,851.55 ,10398.44 
175.54 ,1889.50 ,43.88 ,633.99 ,9.17 ,1022.34 ,0.60 ,0.00 ,0.57 ,14.41 ,10184.67 ,11199.44 ,2461.26 ,7867.02 
242.45 ,2950.25 ,24.72 ,702.75 ,3.07 ,792.23 ,0.58 ,0.00 ,0.01 ,10.01 ,17314.37 ,15704.38 ,6869.32 ,8713.64 
264.75 ,1344.25 ,39.91 ,617.34 ,11.26 ,1092.37 ,0.49 ,0.00 ,0.53 ,12.09 ,13361.42 ,14758.98 ,211.97 ,6490.57 
197.84 ,2212.50 ,31.28 ,640.75 ,7.84 ,1010.23 ,0.58 ,0.00 ,0.17 ,9.98 ,9868.51 ,8912.21 ,1145.67 ,1235.92 
175.54 ,3475.25 ,33.98 ,722.20 ,1.37 ,713.49 ,0.46 ,0.00 ,0.01 ,10.01 ,6989.10 ,14360.62 ,6614.19 ,6010.62 
175.54 ,3280.20 ,20.35 ,718.86 ,1.88 ,653.70 ,0.00 ,0.00 ,0.02 ,11.14 ,18916.06 ,16653.34 ,12405.77 ,13243.39 
0.00 ,0.00 ,0.00 ,1161.80 ,12.43 ,998.54 ,0.00 ,0.00 ,0.24 ,36.67 ,0.00 ,0.00 ,0.00 ,0.00 
256.42 ,604.75 ,12.74 ,1162.09 ,16.06 ,1100.85 ,0.62 ,0.00 ,1.19 ,54.96 ,563.52 ,18567.92 ,450.00 ,4771.53 
164.78 ,412.00 ,9.84 ,1113.35 ,16.64 ,1063.04 ,0.56 ,0.00 ,5.33 ,207.93 ,15896.15 ,17918.36 ,250.00 ,1275.74 
189.77 ,1088.50 ,8.07 ,1240.49 ,14.17 ,990.81 ,0.66 ,0.00 ,0.24 ,101.53 ,11997.81 ,33496.68 ,4430.29 ,4552.75 
181.44 ,601.00 ,12.00 ,1146.83 ,16.35 ,1040.51 ,0.57 ,0.00 ,1.06 ,185.11 ,4669.85 ,11413.48 ,4596.47 ,3198.05 
264.75 ,665.50 ,21.72 ,1115.43 ,14.86 ,1008.30 ,0.62 ,0.00 ,0.16 ,156.31 ,9850.25 ,13850.18 ,6256.80 ,4871.09 
239.76 ,824.75 ,10.77 ,1191.40 ,15.67 ,1020.70 ,0.59 ,0.00 ,1.23 ,55.21 ,3705.06 ,14350.17 ,4911.98 ,2051.22 
172.85 ,951.75 ,21.15 ,1195.24 ,15.59 ,1038.56 ,0.61 ,0.00 ,0.75 ,53.28 ,8146.63 ,40387.22 ,12313.71 ,12534.25 
264.75 ,685.75 ,25.40 ,1203.51 ,15.40 ,1059.61 ,0.67 ,0.00 ,0.41 ,50.14 ,15650.16 ,39196.52 ,12057.67 ,1904.60 
214.77 ,1333.00 ,9.47 ,1191.05 ,13.38 ,1010.30 ,0.63 ,0.00 ,0.60 ,72.93 ,21389.43 ,28586.14 ,1699.26 ,2589.88 
214.76 ,462.25 ,19.12 ,1231.03 ,16.48 ,1074.67 ,0.51 ,0.00 ,4.81 ,115.02 ,295.81 ,47866.77 ,24121.10 ,350.00 
164.78 ,441.50 ,9.69 ,1134.95 ,16.72 ,1057.07 ,0.55 ,0.00 ,15.52 ,145.70 ,23054.45 ,27918.95 ,698.22 ,5350.47 
251.22 ,722.83 ,19.84 ,1091.47 ,14.61 ,1052.46 ,0.63 ,0.00 ,0.19 ,66.94 ,2184.20 ,28157.94 ,3670.48 ,3972.50 
164.78 ,440.75 ,14.56 ,1148.95 ,16.63 ,1055.84 ,0.56 ,0.00 ,4.48 ,214.25 ,7312.15 ,3958.22 ,541.55 ,920.60 
264.75 ,1308.75 ,18.83 ,1187.38 ,12.14 ,947.73 ,0.70 ,0.00 ,0.10 ,49.44 ,13428.98 ,27841.83 ,4313.64 ,5461.46 
264.75 ,1456.75 ,26.79 ,1132.13 ,13.12 ,914.44 ,0.69 ,0.00 ,0.16 ,44.72 ,40235.40 ,39908.99 ,2259.98 ,2127.79 
214.77 ,658.00 ,27.78 ,1110.72 ,16.11 ,1036.29 ,0.59 ,0.00 ,1.01 ,189.03 ,9621.20 ,29790.39 ,2609.12 ,8873.98 
239.76 ,753.75 ,15.79 ,1074.51 ,15.86 ,1045.78 ,0.59 ,0.00 ,0.96 ,84.89 ,12455.02 ,24410.81 ,15784.41 ,1757.13 
164.78 ,472.50 ,9.66 ,1143.26 ,16.55 ,1048.86 ,0.56 ,0.00 ,1.08 ,192.83 ,13054.02 ,14719.63 ,4897.70 ,6250.20 
264.75 ,1315.50 ,13.28 ,1139.99 ,13.73 ,953.09 ,0.66 ,0.00 ,0.17 ,96.90 ,10848.39 ,20141.19 ,13970.24 ,166.26 
223.10 ,909.75 ,14.40 ,1239.91 ,15.30 ,993.10 ,0.64 ,0.00 ,0.67 ,114.17 ,4628.98 ,43786.16 ,15351.47 ,4446.08 
164.78 ,602.25 ,9.57 ,1162.91 ,16.62 ,1044.58 ,0.58 ,0.00 ,1.69 ,188.11 ,6650.38 ,23863.52 ,3456.52 ,5869.20 
264.75 ,1320.50 ,33.07 ,968.42 ,12.17 ,987.36 ,0.64 ,0.00 ,0.54 ,71.60 ,7340.81 ,34407.67 ,31578.91 ,5032.64 
264.75 ,1754.75 ,27.49 ,1068.60 ,10.43 ,906.25 ,0.73 ,0.00 ,0.05 ,52.97 ,27294.09 ,25695.28 ,16550.00 ,4559.33 
170.16 ,646.75 ,37.55 ,1160.91 ,15.71 ,1081.09 ,0.59 ,0.00 ,0.75 ,49.39 ,12005.31 ,28417.03 ,4405.39 ,255.67 
164.78 ,594.25 ,4.53 ,1177.36 ,16.11 ,1039.67 ,0.56 ,0.00 ,2.15 ,193.27 ,3193.35 ,20410.47 ,14089.27 ,887.41 
223.10 ,758.50 ,23.64 ,1200.98 ,15.40 ,1037.02 ,0.64 ,0.00 ,0.34 ,113.82 ,8540.93 ,34187.24 ,3131.69 ,5422.87 
239.76 ,732.00 ,6.61 ,1080.98 ,15.27 ,1045.33 ,0.57 ,0.00 ,1.80 ,68.85 ,1633.25 ,28309.50 ,7029.05 ,1645.45 
264.75 ,397.25 ,17.86 ,1220.26 ,16.51 ,1064.51 ,0.61 ,0.00 ,3.76 ,104.65 ,50.00 ,33305.07 ,0.00 ,7118.11 
264.75 ,603.25 ,28.98 ,1034.01 ,15.37 ,1068.81 ,0.60 ,0.00 ,1.39 ,59.66 ,25604.05 ,7813.29 ,150.00 ,1409.79 
164.78 ,1084.25 ,34.54 ,1231.08 ,14.78 ,988.27 ,0.66 ,0.00 ,0.20 ,56.00 ,5162.12 ,40958.85 ,5052.47 ,15046.84 
175.54 ,466.25 ,19.38 ,1109.93 ,16.20 ,1048.66 ,0.59 ,0.00 ,0.79 ,203.44 ,16908.21 ,18885.64 ,3530.93 ,1409.79 
164.78 ,1194.98 ,18.94 ,930.57 ,12.81 ,1028.08 ,0.60 ,0.00 ,0.64 ,71.48 ,17026.25 ,21240.15 ,19423.60 ,1698.34 
175.54 ,959.50 ,20.62 ,1115.62 ,14.67 ,1025.01 ,0.65 ,0.00 ,0.49 ,51.19 ,26920.76 ,32223.09 ,3842.85 ,9801.40 
264.75 ,1081.69 ,20.85 ,1119.72 ,12.33 ,1021.21 ,0.64 ,0.00 ,0.55 ,49.06 ,9651.87 ,34676.14 ,15191.71 ,9312.47 
239.76 ,605.75 ,14.99 ,1158.08 ,16.56 ,1041.31 ,0.58 ,0.00 ,1.54 ,202.11 ,13154.75 ,15952.04 ,1820.18 ,5746.96 
214.76 ,957.25 ,20.23 ,1179.29 ,14.33 ,1033.78 ,0.65 ,0.00 ,0.26 ,51.81 ,2432.58 ,22422.48 ,2531.30 ,2393.22 
189.77 ,589.25 ,13.53 ,1235.03 ,16.52 ,1071.89 ,0.50 ,0.00 ,3.88 ,99.87 ,330.05 ,44501.99 ,20930.06 ,357.05 
248.09 ,543.50 ,13.38 ,1061.28 ,15.66 ,1064.76 ,0.57 ,0.00 ,2.14 ,69.82 ,3556.33 ,29486.39 ,8557.31 ,1492.48 
264.75 ,637.84 ,38.35 ,1134.65 ,14.65 ,1097.23 ,0.63 ,0.00 ,0.99 ,68.76 ,165.05 ,26983.71 ,12404.33 ,120.90 
164.78 ,532.75 ,15.55 ,1112.06 ,16.32 ,1045.57 ,0.58 ,0.00 ,2.58 ,152.27 ,10596.58 ,11927.59 ,2732.67 ,2681.47 
206.43 ,1075.25 ,14.84 ,1050.81 ,14.46 ,995.64 ,0.59 ,0.00 ,1.37 ,93.54 ,9145.76 ,15526.99 ,14579.01 ,1203.12 
172.85 ,862.25 ,13.93 ,1100.49 ,15.17 ,1033.48 ,0.63 ,0.00 ,0.26 ,70.09 ,13861.01 ,24092.89 ,6513.64 ,3943.03 
189.77 ,1082.00 ,18.68 ,1149.60 ,13.26 ,1016.60 ,0.61 ,0.00 ,0.28 ,46.63 ,24350.10 ,33495.79 ,13894.15 ,1071.21 
214.77 ,977.25 ,22.19 ,1035.10 ,14.50 ,1057.82 ,0.59 ,0.00 ,0.30 ,66.19 ,750.00 ,24864.58 ,16148.30 ,8081.31 
174.64 ,665.50 ,14.85 ,1162.15 ,15.55 ,1083.41 ,0.59 ,0.00 ,1.17 ,60.81 ,11701.60 ,36203.97 ,3421.62 ,2312.47 
264.75 ,1096.50 ,24.94 ,1097.81 ,13.85 ,1027.11 ,0.64 ,0.00 ,0.21 ,48.92 ,42714.02 ,33679.78 ,2259.98 ,2127.79 
239.76 ,390.75 ,16.11 ,1124.96 ,16.80 ,1065.68 ,0.52 ,0.00 ,3.71 ,173.61 ,7923.86 ,9872.56 ,295.81 ,3519.59 
264.75 ,1771.50 ,19.61 ,1238.86 ,10.74 ,956.82 ,0.69 ,0.00 ,0.17 ,72.97 ,3953.16 ,32080.02 ,15831.22 ,3894.55 
214.76 ,711.75 ,16.39 ,1167.41 ,16.07 ,1018.35 ,0.58 ,0.00 ,1.16 ,171.99 ,2197.16 ,16250.15 ,6704.29 ,4248.23 
264.75 ,649.25 ,26.09 ,1054.50 ,15.58 ,1045.13 ,0.59 ,0.00 ,1.26 ,69.71 ,10951.14 ,14515.08 ,4378.07 ,1050.00 
214.76 ,1163.00 ,24.06 ,985.77 ,12.05 ,979.07 ,0.61 ,0.00 ,0.34 ,75.58 ,3371.57 ,30356.01 ,24028.89 ,3398.16 
220.15 ,862.25 ,21.13 ,1246.66 ,15.99 ,1005.01 ,0.60 ,0.00 ,1.36 ,121.15 ,1981.79 ,41250.79 ,17890.43 ,1768.47 
164.78 ,716.25 ,17.20 ,1143.38 ,15.77 ,1036.03 ,0.59 ,0.00 ,2.23 ,77.07 ,3707.76 ,16885.72 ,5344.86 ,5439.44 
164.78 ,482.50 ,14.63 ,1151.58 ,16.79 ,1051.08 ,0.54 ,0.00 ,2.10 ,181.10 ,1061.84 ,13454.65 ,766.49 ,2215.29 
164.78 ,643.50 ,9.74 ,1230.92 ,15.77 ,1048.69 ,0.57 ,0.00 ,1.35 ,117.65 ,11472.90 ,26350.10 ,12276.30 ,2027.36 
239.76 ,873.00 ,13.77 ,1205.81 ,15.50 ,1038.94 ,0.61 ,0.00 ,0.38 ,52.45 ,12295.02 ,35585.50 ,17850.14 ,8798.15 
164.78 ,810.00 ,10.98 ,1044.96 ,15.06 ,1037.86 ,0.59 ,0.00 ,1.50 ,74.15 ,10954.22 ,13141.06 ,3001.25 ,2930.44 
264.75 ,551.00 ,13.95 ,1140.82 ,15.59 ,1031.07 ,0.65 ,0.00 ,0.53 ,166.78 ,4897.70 ,23083.92 ,13576.73 ,4583.39 
164.78 ,712.75 ,5.80 ,1151.11 ,15.67 ,1033.22 ,0.57 ,0.00 ,2.52 ,50.92 ,9336.35 ,9183.00 ,1596.09 ,1883.48 
264.75 ,409.00 ,12.96 ,1211.22 ,16.53 ,1079.18 ,0.57 ,0.00 ,2.47 ,112.18 ,8867.21 ,40610.68 ,931.40 ,259.96 
164.78 ,717.25 ,32.43 ,1109.00 ,15.97 ,1011.79 ,0.59 ,0.00 ,2.02 ,71.63 ,14220.67 ,15552.09 ,1050.00 ,3050.00 
214.77 ,867.75 ,13.07 ,1197.00 ,15.40 ,1029.91 ,0.64 ,0.00 ,0.41 ,81.76 ,18128.64 ,34379.75 ,6677.39 ,2550.00 
264.75 ,1455.84 ,18.87 ,1061.36 ,11.07 ,952.63 ,0.68 ,0.00 ,0.09 ,54.24 ,37236.57 ,47160.60 ,24760.99 ,11748.39 
164.78 ,586.25 ,7.94 ,1191.42 ,16.16 ,1050.11 ,0.54 ,0.00 ,2.88 ,116.50 ,4495.28 ,11991.14 ,1373.86 ,1550.00 
264.75 ,713.25 ,29.80 ,1229.11 ,14.88 ,1024.94 ,0.67 ,0.00 ,0.26 ,115.10 ,9951.26 ,37008.48 ,1275.74 ,2186.43 
164.78 ,1311.50 ,34.46 ,1104.75 ,13.59 ,957.21 ,0.71 ,0.00 ,0.28 ,49.45 ,23761.89 ,28632.98 ,23111.63 ,6080.09 
239.76 ,713.50 ,7.70 ,1199.78 ,15.63 ,1032.32 ,0.57 ,0.00 ,1.53 ,97.90 ,9854.31 ,22714.04 ,13250.00 ,7051.77 
175.54 ,896.75 ,24.21 ,1035.34 ,13.57 ,1035.31 ,0.64 ,0.00 ,0.47 ,61.47 ,24464.82 ,15768.56 ,4550.00 ,2141.32 
164.78 ,1090.08 ,20.54 ,1121.44 ,14.31 ,1054.18 ,0.61 ,0.00 ,0.89 ,63.65 ,2725.59 ,10012.59 ,79.42 ,8677.80 
164.78 ,1634.32 ,34.05 ,987.58 ,9.92 ,966.75 ,0.72 ,0.00 ,0.03 ,58.16 ,5993.22 ,36072.73 ,8346.33 ,9240.77 
231.43 ,818.75 ,29.23 ,1054.67 ,15.06 ,1052.77 ,0.61 ,0.00 ,5.06 ,77.68 ,28488.02 ,3263.05 ,1512.45 ,1984.30 
164.78 ,624.25 ,17.94 ,1094.19 ,16.39 ,1055.00 ,0.57 ,0.00 ,0.84 ,108.53 ,12314.52 ,34360.84 ,9264.31 ,2974.47 
239.76 ,712.25 ,23.08 ,1045.11 ,15.45 ,1067.47 ,0.52 ,0.00 ,3.03 ,82.41 ,26787.45 ,4455.05 ,211.97 ,476.99 
197.84 ,1504.00 ,16.91 ,994.19 ,11.08 ,947.39 ,0.66 ,0.00 ,0.57 ,66.07 ,2850.88 ,29104.08 ,27612.09 ,8158.89 
164.78 ,398.50 ,13.30 ,1141.42 ,16.74 ,1062.27 ,0.52 ,0.00 ,1.39 ,209.29 ,6759.25 ,4058.02 ,335.85 ,455.55 
198.10 ,1139.75 ,12.37 ,1222.58 ,14.55 ,1010.88 ,0.64 ,0.00 ,1.68 ,111.85 ,7676.43 ,37084.06 ,7473.12 ,15734.91 
264.75 ,1331.50 ,30.49 ,1033.10 ,13.54 ,998.36 ,0.61 ,0.00 ,0.80 ,71.75 ,17040.17 ,12159.26 ,8444.38 ,2351.06 
264.75 ,1463.25 ,18.86 ,1115.39 ,11.80 ,924.20 ,0.70 ,0.00 ,0.13 ,45.10 ,45118.59 ,39333.54 ,2840.33 ,4938.37 
264.75 ,804.75 ,36.17 ,1104.22 ,14.64 ,1010.07 ,0.66 ,0.00 ,0.16 ,66.64 ,21004.46 ,25773.00 ,18581.91 ,6158.53 
214.77 ,1221.00 ,18.33 ,1212.55 ,14.13 ,983.18 ,0.65 ,0.00 ,0.26 ,53.16 ,4114.30 ,40074.53 ,4174.63 ,9190.62 
170.16 ,852.00 ,16.27 ,1141.45 ,14.50 ,1019.97 ,0.63 ,0.00 ,0.96 ,54.15 ,11755.32 ,12228.14 ,10506.56 ,1956.40 
214.76 ,899.75 ,27.37 ,1210.08 ,14.40 ,1013.76 ,0.67 ,0.00 ,0.36 ,59.31 ,6307.73 ,43972.35 ,15878.52 ,6271.16 
264.75 ,1027.00 ,20.09 ,1178.46 ,14.72 ,1062.43 ,0.61 ,0.00 ,1.40 ,57.52 ,7381.56 ,21899.03 ,4334.46 ,3216.75 
239.76 ,832.00 ,16.08 ,1200.78 ,15.24 ,1028.87 ,0.60 ,0.00 ,3.40 ,104.82 ,9656.47 ,30224.62 ,12723.50 ,8567.82 
173.11 ,862.25 ,23.59 ,1193.11 ,15.66 ,1040.66 ,0.64 ,0.00 ,0.15 ,50.15 ,6271.16 ,30245.12 ,5169.86 ,5361.67 
164.78 ,738.50 ,10.69 ,1156.70 ,15.80 ,1032.16 ,0.58 ,0.00 ,2.43 ,61.72 ,9710.18 ,13383.85 ,1341.77 ,3099.60 
164.78 ,694.75 ,4.32 ,1085.16 ,15.49 ,1051.59 ,0.55 ,0.00 ,5.97 ,71.87 ,5657.52 ,26150.10 ,5523.36 ,135.36 
264.75 ,668.75 ,21.13 ,1127.84 ,16.02 ,1030.82 ,0.57 ,0.00 ,12.37 ,197.14 ,1768.47 ,8744.57 ,3468.07 ,182.51 
223.10 ,569.50 ,16.01 ,1138.62 ,15.53 ,1025.98 ,0.65 ,0.00 ,0.51 ,49.84 ,3824.59 ,20068.07 ,11080.95 ,6434.87 
264.75 ,1095.00 ,8.48 ,1219.11 ,14.27 ,1017.33 ,0.64 ,0.00 ,1.11 ,79.64 ,7001.96 ,45685.53 ,18611.49 ,4174.63 
164.78 ,1189.00 ,12.80 ,1114.45 ,13.04 ,970.86 ,0.64 ,0.00 ,0.57 ,59.26 ,17297.04 ,29104.08 ,19489.16 ,8753.71 
214.77 ,532.00 ,11.74 ,1149.27 ,16.28 ,1034.48 ,0.57 ,0.00 ,1.22 ,49.20 ,9458.73 ,8644.51 ,6737.02 ,766.49 
172.85 ,884.75 ,12.30 ,1197.24 ,14.86 ,1038.97 ,0.58 ,0.00 ,1.13 ,52.57 ,850.01 ,31791.94 ,5850.43 ,9783.02 
264.75 ,1530.98 ,9.39 ,936.28 ,10.82 ,954.43 ,0.65 ,0.00 ,0.30 ,63.70 ,13848.86 ,25953.96 ,24036.89 ,4263.55 
264.75 ,950.00 ,17.89 ,1140.23 ,14.23 ,1002.27 ,0.65 ,0.00 ,0.10 ,59.45 ,18358.31 ,18535.57 ,10412.85 ,2192.60 
175.54 ,1030.75 ,19.99 ,1182.94 ,14.40 ,1034.48 ,0.63 ,0.00 ,0.54 ,68.60 ,11574.43 ,36611.03 ,5227.57 ,7036.16 
264.75 ,1020.75 ,8.11 ,1049.01 ,14.71 ,1020.59 ,0.62 ,0.00 ,1.61 ,90.74 ,5710.30 ,14774.56 ,12457.43 ,2219.80 
164.78 ,1091.75 ,15.61 ,1163.76 ,14.17 ,1033.64 ,0.64 ,0.00 ,0.15 ,52.25 ,10963.92 ,16612.27 ,3818.70 ,7046.10 
164.78 ,394.25 ,11.40 ,1143.43 ,16.73 ,1056.10 ,0.55 ,0.00 ,0.89 ,191.04 ,10892.54 ,13662.63 ,7400.51 ,3705.06 
189.77 ,446.50 ,5.63 ,1166.40 ,16.44 ,1056.34 ,0.56 ,0.00 ,2.55 ,183.19 ,2491.49 ,24585.92 ,8729.69 ,1254.08 
240.65 ,1089.00 ,19.30 ,1086.99 ,12.66 ,1010.36 ,0.63 ,0.00 ,0.23 ,47.02 ,50170.98 ,40594.67 ,5555.85 ,6681.88 
264.75 ,1449.25 ,13.40 ,1133.87 ,11.13 ,941.98 ,0.72 ,0.00 ,0.23 ,45.28 ,43152.38 ,42335.89 ,5115.42 ,5886.21 
164.78 ,488.00 ,15.36 ,1175.65 ,16.15 ,1045.22 ,0.56 ,0.00 ,1.55 ,57.55 ,1687.45 ,4682.68 ,2255.55 ,1451.72 
164.78 ,617.00 ,19.56 ,1104.91 ,16.09 ,1042.18 ,0.59 ,0.00 ,2.55 ,187.25 ,18737.33 ,20597.76 ,7487.82 ,3771.94 
214.77 ,805.25 ,14.82 ,1048.01 ,12.73 ,1014.10 ,0.65 ,0.00 ,0.37 ,74.60 ,23557.75 ,27666.72 ,16562.31 ,1291.32 
239.76 ,1235.75 ,9.37 ,1069.65 ,11.89 ,998.21 ,0.59 ,0.00 ,0.21 ,53.03 ,39537.92 ,47740.21 ,21402.51 ,8802.70 
0.00 ,0.00 ,0.00 ,1030.03 ,10.41 ,927.90 ,0.00 ,0.00 ,0.17 ,57.45 ,0.00 ,0.00 ,0.00 ,0.00 
164.78 ,1300.00 ,33.15 ,1122.41 ,13.03 ,984.13 ,0.64 ,0.00 ,0.25 ,49.10 ,27501.41 ,31354.87 ,10138.42 ,6150.00 
167.47 ,611.00 ,17.66 ,1135.44 ,15.84 ,1081.05 ,0.57 ,0.00 ,4.90 ,53.53 ,23573.87 ,33584.63 ,14488.18 ,421.20 
214.77 ,736.75 ,4.81 ,1092.13 ,15.87 ,1042.78 ,0.61 ,0.00 ,1.68 ,138.35 ,18912.63 ,25602.10 ,11637.33 ,1350.00 
214.77 ,1345.50 ,21.71 ,1161.60 ,10.67 ,946.27 ,0.64 ,0.00 ,0.11 ,50.47 ,650.00 ,15835.64 ,2871.85 ,10494.17 
175.54 ,909.00 ,19.95 ,1160.82 ,15.13 ,1079.32 ,0.63 ,0.00 ,0.19 ,57.00 ,14230.51 ,19989.18 ,1538.10 ,3293.55 
200.52 ,2134.58 ,12.65 ,1247.14 ,8.81 ,875.34 ,0.71 ,0.00 ,0.25 ,49.91 ,6306.25 ,29683.18 ,12193.49 ,6268.55 
164.78 ,1210.50 ,22.07 ,1120.13 ,11.83 ,959.62 ,0.65 ,0.00 ,0.10 ,55.00 ,41186.50 ,44988.08 ,5629.17 ,9790.17 
175.54 ,1868.00 ,15.90 ,1003.53 ,9.61 ,904.47 ,0.71 ,0.00 ,0.08 ,58.53 ,4450.56 ,31161.63 ,1450.00 ,8499.85 
264.75 ,1111.75 ,17.94 ,1180.05 ,15.07 ,1039.47 ,0.60 ,0.00 ,0.72 ,75.79 ,17694.84 ,26168.06 ,1291.32 ,1373.86 
264.75 ,730.75 ,30.62 ,1110.02 ,14.52 ,1027.14 ,0.63 ,0.00 ,0.44 ,59.82 ,13932.96 ,23750.11 ,10344.44 ,5692.76 
239.76 ,705.75 ,21.88 ,1068.38 ,15.40 ,1076.68 ,0.65 ,0.00 ,0.32 ,48.27 ,40701.69 ,31161.63 ,25733.00 ,1492.48 
214.77 ,1282.25 ,32.34 ,1118.47 ,11.52 ,962.47 ,0.69 ,0.00 ,0.06 ,49.60 ,34904.55 ,39500.98 ,11392.43 ,11003.98 
187.66 ,1275.53 ,18.65 ,1034.87 ,10.05 ,989.94 ,0.69 ,0.00 ,0.33 ,62.48 ,12282.72 ,35631.80 ,10132.20 ,6299.82 
175.54 ,1378.75 ,17.10 ,1104.18 ,13.01 ,981.59 ,0.69 ,0.00 ,0.48 ,50.47 ,40103.96 ,46020.95 ,3395.22 ,14398.87 
164.78 ,626.50 ,17.73 ,1202.70 ,15.99 ,1060.41 ,0.61 ,0.00 ,1.87 ,101.24 ,10276.55 ,38141.41 ,2673.48 ,2974.47 
239.76 ,1054.25 ,15.99 ,1146.41 ,13.92 ,1023.90 ,0.65 ,0.00 ,0.19 ,61.15 ,17207.78 ,17594.53 ,6894.02 ,4618.17 
189.77 ,1085.50 ,23.65 ,1147.16 ,11.57 ,961.36 ,0.64 ,0.00 ,0.37 ,59.42 ,1981.79 ,17797.96 ,135.36 ,9556.54 
243.28 ,1720.85 ,13.38 ,1006.23 ,8.86 ,931.14 ,0.00 ,0.00 ,0.10 ,97.32 ,4789.97 ,32734.36 ,2856.83 ,11982.33 
214.77 ,563.00 ,21.98 ,1000.01 ,14.66 ,1075.82 ,0.58 ,0.00 ,1.03 ,77.28 ,150.00 ,13277.33 ,12700.69 ,350.00 
214.76 ,662.00 ,11.28 ,1209.72 ,16.29 ,1037.75 ,0.55 ,0.00 ,3.48 ,127.89 ,1071.21 ,13891.99 ,10041.29 ,931.40 
189.77 ,628.25 ,10.98 ,1216.12 ,15.75 ,1034.18 ,0.57 ,0.00 ,1.40 ,116.25 ,5344.86 ,16179.85 ,10182.71 ,4157.82 
239.76 ,378.50 ,15.80 ,1206.09 ,16.30 ,1062.89 ,0.56 ,0.00 ,0.94 ,52.71 ,5598.88 ,25031.73 ,18394.22 ,1603.25 
239.76 ,1207.75 ,19.37 ,1193.16 ,14.90 ,1007.64 ,0.63 ,0.00 ,0.30 ,56.49 ,2123.09 ,29051.12 ,1980.53 ,4499.72 
170.16 ,603.50 ,28.29 ,1117.43 ,16.00 ,1040.46 ,0.60 ,0.00 ,1.07 ,196.60 ,12286.88 ,26341.37 ,1669.58 ,9411.03 
